id,sentiment
"12311_10",0.5130898712512808
"8348_2",0.4947577627228572
"5828_4",0.5054669117652059
"7186_2",0.5053964915982152
"12128_7",0.5097175027344751
"2913_8",0.5059514582197674
"4396_1",0.4926458774839473
"395_2",0.49850835899066903
"10616_1",0.48890890309245066
"9074_9",0.5069745047707042
"9252_3",0.5029595990136708
"9896_9",0.5036121106956053
"574_4",0.5029670598968979
"11182_8",0.5062957869548791
"11656_4",0.5010340423424251
"2322_4",0.5023056602654382
"8703_1",0.5018996736825371
"7483_1",0.49286999455341973
"6007_10",0.5088956155133763
"12424_4",0.4975431839779465
"4672_1",0.48677481617997087
"10841_3",0.49428964110790474
"8954_7",0.4991221419329046
"7392_1",0.49829713593777697
"10288_8",0.5076456870501809
"5343_4",0.49404657104953964
"4950_1",0.4876403903098366
"9257_4",0.5048888078868063
"8689_3",0.500465656693408
"4480_2",0.5004905859016059
"9286_10",0.507776635608149
"12245_10",0.5124660762674089
"7529_7",0.5089791422800327
"4_4",0.5005916015498169
"5299_2",0.49363641434447864
"12077_8",0.5045840782094435
"10701_2",0.4958382277058193
"11579_1",0.49328255377615254
"10993_1",0.4938197391963624
"8913_1",0.4931573717587603
"1350_3",0.4997921871614307
"3804_2",0.5008501909070151
"5025_3",0.49986519709399596
"5170_8",0.5013231313078969
"8225_8",0.5123853933992211
"6427_7",0.5062117418264986
"3165_3",0.5040319068541514
"7902_9",0.5120456318036773
"8208_3",0.4903474379036703
"3577_8",0.5090158610729929
"4865_1",0.4950890592713349
"9063_3",0.5018008682208606
"1106_1",0.4990033955130394
"1117_9",0.5116726883336802
"1050_4",0.5055695575565465
"10755_9",0.5034768853988563
"2729_8",0.5068457932868651
"10072_10",0.5064796881001884
"2904_7",0.5088755984989424
"4584_2",0.505602623897122
"189_4",0.505241570307526
"6302_4",0.5011630288469112
"8138_9",0.5062653749085655
"1262_1",0.4995510424486065
"2199_10",0.5084486821695444
"6551_7",0.506299026363095
"8082_7",0.5032910672589476
"4897_8",0.509818248950752
"7360_1",0.4938665683324025
"11012_10",0.5081946688700107
"12046_1",0.5032795874154978
"2331_2",0.4994623475244511
"8961_9",0.5050817541951123
"751_7",0.5020643727785411
"9884_10",0.5079679400937422
"10016_8",0.5061206692660111
"8023_10",0.5048900003496274
"2628_1",0.49471746789995535
"5832_1",0.4894152738240926
"7302_1",0.49259558725121955
"4501_3",0.5012543301763369
"1121_7",0.5009005326775121
"8334_3",0.5020444300990204
"9789_10",0.49648136944256893
"4230_10",0.5042773345257278
"824_4",0.5006965762816359
"6803_9",0.5107170580816937
"3086_7",0.5035791912878868
"1135_8",0.5076304880922201
"10136_1",0.49069168479800784
"11129_3",0.495121070745282
"2072_8",0.5061442774865869
"9501_7",0.5102834880129269
"319_10",0.5039351003112004
"1693_7",0.5110126237252297
"10886_1",0.489114906254679
"9406_8",0.5066350708729823
"10376_10",0.4976218122200199
"9902_1",0.49495065027605367
"9938_8",0.5009048965123192
"7080_9",0.5079594869940479
"11944_8",0.5045407128691518
"5249_1",0.49352671964652983
"9599_2",0.4956371504116272
"9620_1",0.4977830365620771
"11244_1",0.4949516766571624
"6841_10",0.5116624011701438
"10050_4",0.5061214844265033
"10512_9",0.5103451860253083
"11327_3",0.4917611859403646
"10681_8",0.50654516877248
"808_3",0.5054939600380288
"546_7",0.5123275272541412
"10765_1",0.4937867203426893
"7189_9",0.4988588641487475
"6005_9",0.5078641766122105
"11915_9",0.5029920461250545
"5740_10",0.5023482216222842
"7097_10",0.49761601502562147
"9573_10",0.5047658241567674
"5084_4",0.501248126429228
"12332_7",0.5019214288194954
"8154_1",0.4920260828911865
"5610_1",0.5015622994407265
"5323_9",0.5056722601216599
"11034_8",0.5033637281452495
"3977_2",0.500283080681765
"12380_7",0.49773799046892714
"1737_8",0.5022564760472046
"6030_9",0.5032368431375475
"5918_7",0.512437868708981
"7061_9",0.5041422396176273
"266_8",0.5070970496698534
"1375_10",0.5052244578993128
"8648_3",0.49796898410509305
"10146_10",0.5094578049372586
"4578_10",0.5008750255250393
"4685_8",0.5038686946875488
"11843_9",0.5046927440048171
"5467_10",0.5093220520443019
"10140_10",0.5084524405956867
"7721_8",0.508058165104539
"11208_10",0.49563929334459517
"1063_10",0.5062780978857897
"8260_10",0.5041089986259041
"3182_9",0.5079471519537562
"2797_8",0.509870669744099
"7613_2",0.5092695358606564
"11624_4",0.4986660429788046
"4847_10",0.5128632336673817
"10684_7",0.5048274278939828
"6312_1",0.5040023375174637
"4925_3",0.49865497454145474
"4125_1",0.4921907811674065
"2394_10",0.5129172023994587
"12105_10",0.5075197858562225
"7812_1",0.493967029126486
"1061_8",0.5059190218541904
"9343_3",0.5009955600011673
"7696_10",0.5128266972794007
"9355_10",0.5153881954174622
"782_9",0.5090053166287646
"9882_10",0.5129899819686159
"10642_10",0.5074442233223808
"7410_2",0.49804201294492384
"9591_4",0.4976875542296421
"11902_3",0.5000688483503626
"3495_7",0.498340498017249
"6733_1",0.4946393733032665
"4552_1",0.48328193813678727
"6722_1",0.4992898186112211
"188_10",0.5090552462925219
"5099_10",0.5115724316061151
"10313_1",0.4995969377115708
"6756_9",0.5063836828661741
"6622_2",0.4936955265793092
"4807_10",0.5091068944537056
"7173_3",0.5018935609107568
"11321_8",0.5059166129065665
"7909_9",0.5024227647641493
"8012_7",0.4975993811771841
"8615_4",0.4945122199800783
